【73V32】中学校学習指導要領（平成20年告示：平成27年一部改正）コード表　Ver 3.2,,,
教科等,No,学習指導要領テキスト,学習指導要領コード
特別の教科　道徳,1580,イ　人間尊重の精神にかなうものであって，悩みや葛藤等の心の揺れ，人間関係の理解等の課題も含め，生徒が深く考えることができ，人間としてよりよく生きる喜びや勇気を与えられるものであること。,73K0300322000001
特別の教科　道徳,1581,ウ　多様な見方や考え方のできる事柄を取り扱う場合には，特定の見方や考え方に偏った取扱いがなされていないものであること。,73K0300323000001
特別の教科　道徳,1582,４　生徒の学習状況や道徳性に係る成長の様子を継続的に把握し，指導に生かすよう努める必要がある。ただし，数値などによる評価は行わないものとする。,73K0300400000001
総合的な学習の時間,1583,第４章　総合的な学習の時間,73M0000000000000
総合的な学習の時間,1584,"第１　目標
　横断的・総合的な学習や探究的な学習を通して，自ら課題を見付け，自ら学び，自ら考え，主体的に判断し，よりよく問題を解決する資質や能力を育成するとともに，学び方やものの考え方を身に付け，問題の解決や探究活動に主体的，創造的，協同的に取り組む態度を育て，自己の生き方を考えることができるようにする。",73M0100000000000
総合的な学習の時間,1585,第２　各学校において定める目標及び内容,73M0200000000000
総合的な学習の時間,1586,"１　目標
　各学校においては，第１の目標を踏まえ，各学校の総合的な学習の時間の目標を定める。",73M0202000000000
総合的な学習の時間,1587,"２　内容
 　各学校においては，第１の目標を踏まえ，各学校の総合的な学習の時間の内容を定める。",73M0203000000000
総合的な学習の時間,1588,第３　指導計画の作成と内容の取扱い,73M0300000000000
総合的な学習の時間,1589,１　指導計画の作成に当たっては，次の事項に配慮するものとする。,73M0300100000000
総合的な学習の時間,1590,(1) 全体計画及び年間指導計画の作成に当たっては，学校における全教育活動との関連の下に，目標及び内容，育てようとする資質や能力及び態度，学習活動，指導方法や指導体制，学習の評価の計画などを示すこと。その際，小学校における総合的な学習の時間の取組を踏まえること。,73M0300110000000
総合的な学習の時間,1591,(2) 地域や学校，生徒の実態等に応じて，教科等の枠を超えた横断的・総合的な学習，探究的な学習，生徒の興味・関心等に基づく学習など創意工夫を生かした教育活動を行うこと。,73M0300120000000
総合的な学習の時間,1592,(3) 第２の各学校において定める目標及び内容については，日常生活や社会とのかかわりを重視すること。,73M0300130000000
総合的な学習の時間,1593,(4) 育てようとする資質や能力及び態度については，例えば，学習方法に関すること，自分自身に関すること，他者や社会とのかかわりに関することなどの視点を踏まえること。,73M0300140000000
総合的な学習の時間,1594,(5) 学習活動については，学校の実態に応じて，例えば国際理解，情報，環境，福祉・健康などの横断的・総合的な課題についての学習活動，生徒の興味・関心に基づく課題についての学習活動，地域や学校の特色に応じた課題についての学習活動，職業や自己の将来に関する学習活動などを行うこと。,73M0300150000000
総合的な学習の時間,1595,(6) 各教科，道徳科及び特別活動で身に付けた知識や技能等を相互に関連付け，学習や生活において生かし，それらが総合的に働くようにすること。,73M0300160000001
総合的な学習の時間,1596,(7) 各教科，道徳科及び特別活動の目標及び内容との違いに留意しつつ，第１の目標並びに第２の各学校において定める目標及び内容を踏まえた適切な学習活動を行うこと。,73M0300170000001
総合的な学習の時間,1597,(8) 各学校における総合的な学習の時間の名称については，各学校において適切に定めること。,73M0300180000000
総合的な学習の時間,1598,(9) 第１章総則の第１の２に示す道徳教育の目標に基づき，道徳科などとの関連を考慮しながら， 第３章特別の教科道徳の第２に示す内容について，総合的な学習の時間の特質に応じて適切な指導をすること。,73M0300190000001
総合的な学習の時間,1599,２　第２の内容の取扱いについては，次の事項に配慮するものとする。,73M0300200000000
総合的な学習の時間,1600,(1) 第２の各学校において定める目標及び内容に基づき，生徒の学習状況に応じて教師が適切な指導を行うこと。,73M0300210000000
総合的な学習の時間,1601,(2) 問題の解決や探究活動の過程においては，他者と協同して問題を解決しようとする学習活動や，言語により分析し，まとめたり表現したりするなどの学習活動が行われるようにすること。,73M0300220000000
総合的な学習の時間,1602,(3) 自然体験や職場体験活動，ボランティア活動などの社会体験，ものづくり，生産活動などの体験活動，観察・実験，見学や調査，発表や討論などの学習活動を積極的に取り入れること。,73M0300230000000
総合的な学習の時間,1603,(4) 体験活動については，第１の目標並びに第２の各学校において定める目標及び内容を踏まえ，問題の解決や探究活動の過程に適切に位置付けること。,73M0300240000000
総合的な学習の時間,1604,(5) グループ学習や異年齢集団による学習などの多様な学習形態，地域の人々の協力も得つつ全教師が一体となって指導に当たるなどの指導体制について工夫を行うこと。,73M0300250000000
総合的な学習の時間,1605,(6) 学校図書館の活用，他の学校との連携，公民館，図書館，博物館等の社会教育施設や社会教育関係団体等の各種団体との連携，地域の教材や学習環境の積極的な活用などの工夫を行うこと。,73M0300260000000
総合的な学習の時間,1606,(7) 職業や自己の将来に関する学習を行う際には，問題の解決や探究活動に取り組むことを通して，自己を理解し，将来の生き方を考えるなどの学習活動が行われるようにすること。,73M0300270000000
特別活動,1607,第５章　特別活動,73N0000000000000
特別活動,1608,"第１　目標
　望ましい集団活動を通して，心身の調和のとれた発達と個性の伸長を図り，集団や社会の一員としてよりよい生活や人間関係を築こうとする自主的，実践的な態度を育てるとともに，人間としての生き方についての自覚を深め，自己を生かす能力を養う。",73N0100000000000
