学校種別,設置区分,区市町村,学校名,学校名（ふりがな）,郵便番号,所在地,電話番号,デフォルト宛名,用途タグ
幼稚園,私立,府中市,明星幼稚園,,183-0051,東京都府中市栄町1-1,042-368-5110,明星幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,昭島市,昭島恵泉幼稚園,,196-0015,東京都昭島市昭和町4-11-16,042-541-0743,昭島恵泉幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,昭島市,昭島すみれ幼稚園,,196-0004,東京都昭島市緑町1-4-6,042-541-0448,昭島すみれ幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,昭島市,昭島台幼稚園,,196-0022,東京都昭島市中神町1-21-23,042-543-1200,昭島台幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,昭島市,昭島幼稚園,,196-0022,東京都昭島市中神町1232,042-541-0753,昭島幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,昭島市,あけの星幼稚園,,196-0034,東京都昭島市玉川町3-11-2,042-544-0853,あけの星幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,晃華学園マリアの園幼稚園,,182-8550,東京都調布市佐須町5-28-1,042-485-0040,晃華学園マリアの園幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,駿河台大学第一幼稚園,,182-0022,東京都調布市国領町3-8-15,042-487-4111,駿河台大学第一幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,仙川かおる幼稚園,,182-0002,東京都調布市仙川町1-25,03-3309-3930,仙川かおる幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,染地幼稚園,,182-0023,東京都調布市染地3-1-1279,042-483-9356,染地幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,調布白菊幼稚園,,182-0005,東京都調布市東つつじケ丘2-12-1,03-3309-6111,調布白菊幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,調布星美幼稚園,,182-0017,東京都調布市深大寺元町3-21-10,042-482-3535,調布星美幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,調布たちばな幼稚園,,182-0005,東京都調布市東つつじケ丘3-3-1,03-3307-0115,調布たちばな幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,調布多摩川幼稚園,,182-0023,東京都調布市染地3-1-29,042-483-4666,調布多摩川幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,調布若竹幼稚園,,182-0022,東京都調布市国領町6-28-8,042-483-1735,調布若竹幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,つつじがおか幼稚園,,182-0006,東京都調布市西つつじヶ丘4-23,042-482-1779,つつじがおか幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,桐朋幼稚園,,182-8510,東京都調布市若葉町1-41-1,03-3300-2111,桐朋幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,保恵学園幼稚園,,182-0033,東京都調布市富士見町3-1,042-480-2937,保恵学園幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,調布市,マルガリタ幼稚園,,182-0034,東京都調布市下石原3-55-2,042-482-8056,マルガリタ幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,相原幼稚園,,194-0211,東京都町田市相原町4445-3,042-782-2104,相原幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,桜美林幼稚園,,194-0213,東京都町田市常盤町3613-3,042-797-0796,桜美林幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,小川幼稚園,,194-0003,東京都町田市小川1-18-1,042-795-1134,小川幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,開進幼稚園,,194-0039,東京都町田市藤の台１-2-1,042-725-7851,開進幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,カナリヤ幼稚園,,195-0074,東京都町田市山崎町2088-1,042-791-2290,カナリヤ幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,きそ幼稚園,,194-0036,東京都町田市木曽東1-27-26,042-722-5144,きそ幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,けいしょう幼稚園,,195-0061,東京都町田市鶴川1-5-2,042-708-8787,けいしょう幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,高ヶ坂幼稚園,,194-0014,東京都町田市高ヶ坂5-6-19,042-728-0321,高ヶ坂幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,子どもの森幼稚園,,194-0213,東京都町田市常盤町3031-2,042-797-7631,子どもの森幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,境川幼稚園,,194-0036,東京都町田市木曽東3-16-17,042-791-3680,境川幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,第一富士幼稚園,,194-0044,東京都町田市成瀬7-10-19,042-723-4055,第一富士幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,立華幼稚園,,194-0014,東京都町田市高ヶ坂6-29-1,042-726-4984,立華幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,玉川学園幼稚部幼稚園,,194-8610,東京都町田市玉川学園6-1-1,042-739-8623,玉川学園幼稚部幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,玉川中央幼稚園,,194-0041,東京都町田市玉川学園2-3-27,042-725-8446,玉川中央幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,つくし野天使幼稚園,,194-0001,東京都町田市つくし野2-18-4,042-795-5127,つくし野天使幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,鶴川シオン幼稚園,,195-0062,東京都町田市大蔵町2216,042-735-3136,鶴川シオン幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,フェリシア幼稚園　フェリシアこども短期大学附属幼稚園,,195-0054,東京都町田市三輪町122-12,044-988-4074,フェリシア幼稚園　フェリシアこども短期大学附属幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,鶴川平和台幼稚園,,195-0053,東京都町田市能ケ谷6-41-1,042-735-4918,鶴川平和台幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,鶴川若竹幼稚園,,195-0063,東京都町田市野津田町1303,042-735-5210,鶴川若竹幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,鶴間幼稚園,,194-0005,東京都町田市南町田2-12-1,042-795-1450,鶴間幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,成瀬台幼稚園,,194-0043,東京都町田市成瀬台2-2-12,042-726-9123,成瀬台幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,原町田幼稚園,,194-0013,東京都町田市原町田3-9-16,042-722-2454,原町田幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,光幼稚園,,194-0012,東京都町田市金森3-41-1,042-796-1912,光幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,藤の台幼稚園,,195-0039,東京都町田市藤の台3-2-1,042-725-5472,藤の台幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,町田こばと幼稚園,,194-0032,東京都町田市本町田2904,042-723-1494,町田こばと幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,町田こひつじ幼稚園,,194-0014,東京都町田市高ヶ坂2-37-24,042-723-3687,町田こひつじ幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,町田サレジオ幼稚園,,194-0215,東京都町田市小山ヶ丘4-6-2,042-775-3120,町田サレジオ幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,町田すみれ幼稚園,,194-0212,東京都町田市小山町4365-1,042-773-1151,町田すみれ幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,町田ひまわり幼稚園,,194-0012,東京都町田市金森1-8-26,042-726-1207,町田ひまわり幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,町田文化幼稚園,,194-0023,東京都町田市旭町1-17,042-726-1008,町田文化幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,南ヶ丘幼稚園,,194-0003,東京都町田市小川6-2-1,042-795-0057,南ヶ丘幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,山ゆり幼稚園,,194-0032,東京都町田市本町田3450,042-723-2474,山ゆり幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,夢の森幼稚園,,195-0054,東京都町田市三輪町1051-2,044-988-7811,夢の森幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,町田市,和光鶴川幼稚園,,195-0051,東京都町田市真光寺町1271-1,042-735-2291,和光鶴川幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小金井市,小金井教会幼稚園,,184-0004,東京都小金井市本町2-10-10,042-381-1726,小金井教会幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小金井市,こどものくに幼稚園,,184-0013,東京都小金井市前原町3-35-11,042-381-1701,こどものくに幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小金井市,せいしん幼稚園,,184-0012,東京都小金井市中町2-15-40,042-384-5315,せいしん幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小金井市,ぬくい南幼稚園,,184-0014,東京都小金井市貫井南町5-12-15,042-383-5207,ぬくい南幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小金井市,朋愛幼稚園,,184-0012,東京都小金井市中町4-2-18,042-381-4800,朋愛幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小金井市,みそら幼稚園,,184-0011,東京都小金井市東町2-27-7,0422-31-7581,みそら幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,小平あおば幼稚園,,187-0021,東京都小平市上水南町2-8-15,042-323-2727,小平あおば幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,小平学園幼稚園,,187-0043,東京都小平市学園東町1-2-41,042-341-0228,小平学園幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,小平神明幼稚園,,187-0032,東京都小平市小川町1-2572,042-341-0938,小平神明幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,小平なみき幼稚園,,187-0042,東京都小平市仲町306-3,042-341-3810,小平なみき幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,小平花小金井幼稚園,,187-0002,東京都小平市花小金井2-9-11,042-461-9226,小平花小金井幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,小平姫百合幼稚園,,187-0023,東京都小平市上水新町1-5-15,042-343-1832,小平姫百合幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,小平みどり幼稚園,,187-0011,東京都小平市鈴木町1-341,042-342-2215,小平みどり幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,小平若竹幼稚園,,187-0013,東京都小平市回田町122-3,042-321-4072,小平若竹幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,白梅学園大学附属白梅幼稚園,,187-8570,東京都小平市小川町1-830,042-343-1335,白梅学園大学附属白梅幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,洗心幼稚園,,187-0045,東京都小平市学園西町2-21-9,042-341-3200,洗心幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,たかのだい幼稚園,,187-0022,東京都小平市上水本町1-21-3,042-323-3232,たかのだい幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,なおび幼稚園,,187-0022,東京都小平市上水本町4-21-1,042-321-4671,なおび幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,丸山幼稚園,,187-0031,東京都小平市小川東町1-29-21,042-341-0935,丸山幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,弥生台幼稚園,,187-0002,東京都小平市花小金井4-9-20,042-473-2525,弥生台幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,小平市,りんどう幼稚園,,187-0002,東京都小平市花小金井1-26-34,042-462-3133,りんどう幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,日野市,光塩日野幼稚園,,191-0042,東京都日野市程久保4-7-10,042-592-5526,光塩日野幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,日野市,欣浄寺みのり幼稚園,,191-0011,東京都日野市日野本町4-16-25,042-583-7721,欣浄寺みのり幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,日野市,杉野幼稚園,,191-0033,東京都日野市百草1006-2,042-591-3515,杉野幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,日野市,日野しらゆり幼稚園,,191-0002,東京都日野市新町1-14-1,042-582-1772,日野しらゆり幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,日野市,日野台幼稚園,,191-0062,東京都日野市多摩平4-8-1,042-581-2615,日野台幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,日野市,日野･多摩平幼稚園,,191-0062,東京都日野市多摩平2-9-3,042-581-0436,日野･多摩平幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,日野市,日野ひかり幼稚園,,191-0062,東京都日野市多摩平6-27-7,042-581-4765,日野ひかり幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,日野市,日野ふたば幼稚園,,191-0052,東京都日野市東豊田2-20-2,042-581-3828,日野ふたば幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,日野市,日野わかくさ幼稚園,,191-0034,東京都日野市落川943,042-591-1688,日野わかくさ幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,日野市,百草台幼稚園,,191-0033,東京都日野市百草999百草団地2-5-4,042-591-1729,百草台幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,東村山市,麻の実幼稚園,,189-0011,東京都東村山市恩多町3-9-16,042-391-5463,麻の実幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,東村山市,久米川幼稚園,,189-0003,東京都東村山市久米川町4-13-2,042-394-8273,久米川幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,東村山市,晃華学園暁星幼稚園,,189-0012,東京都東村山市萩山町2-17-1,042-391-0433,晃華学園暁星幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,東村山市,しらぎく幼稚園,,189-0011,東京都東村山市恩多町5-17-14,042-392-2943,しらぎく幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,東村山市,精心幼稚園,,189-0021,東京都東村山市諏訪町2-14-1,042-391-7124,精心幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,東村山市,多摩みどり幼稚園,,189-0014,東京都東村山市本町1-4-19,042-391-0448,多摩みどり幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,東村山市,東村山むさしの幼稚園,,189-0025,東京都東村山市廻田町2-14-1,042-394-4536,東村山むさしの幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,東村山市,まりあ幼稚園,,189-0002,東京都東村山市青葉町2-34-3,042-393-6681,まりあ幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,東村山市,美住幼稚園,,189-0023,東京都東村山市美住町1-13-1,042-392-2728,美住幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,東村山市,南台幼稚園,,189-0024,東京都東村山市富士見町1-10-3,042-391-2543,南台幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
幼稚園,私立,国分寺市,国分寺けやき幼稚園,,185-0036,東京都国分寺市高木町2-12-6,042-576-3745,国分寺けやき幼稚園 御中,"宛名印刷,幼少連携,就学前連携"
